taxonomy_id	name	rank	lineage	CF_03_pe_SRX5286929_SRR8482188_k2_db.bracken	CF_07_pe_SRX5286933_SRR8482184_k2_db.bracken	CF_01_pe_SRX5286927_SRR8482190_k2_db.bracken	CF_05_pe_SRX5286931_SRR8482186_k2_db.bracken	CF_06_pe_SRX5286932_SRR8482185_k2_db.bracken	CF_02_pe_SRX5286928_SRR8482189_k2_db.bracken	CF_04_pe_SRX5286930_SRR8482187_k2_db.bracken	CF_08_pe_SRX5286934_SRR8482183_k2_db.bracken	CF_10_pe_SRX5286936_SRR8482181_k2_db.bracken	CF_09_pe_SRX5286935_SRR8482182_k2_db.bracken	CF_15_pe_SRX5286941_SRR8482176_k2_db.bracken	CF_16_pe_SRX5286942_SRR8482175_k2_db.bracken	CF_12_pe_SRX5286938_SRR8482179_k2_db.bracken	CF_14_pe_SRX5286940_SRR8482177_k2_db.bracken	CF_13_pe_SRX5286939_SRR8482178_k2_db.bracken	CF_11_pe_SRX5286937_SRR8482180_k2_db.bracken	CF_22_pe_SRX5286948_SRR8482169_k2_db.bracken	CF_20_pe_SRX5286946_SRR8482171_k2_db.bracken	CF_19_pe_SRX5286945_SRR8482172_k2_db.bracken	CF_18_pe_SRX5286944_SRR8482152_k2_db.bracken	CF_23_pe_SRX5286949_SRR8482168_k2_db.bracken	CF_17_pe_SRX5286943_SRR8482174_k2_db.bracken	CF_28_pe_SRX5286954_SRR8482163_k2_db.bracken	CF_26_pe_SRX5286952_SRR8482165_k2_db.bracken	CF_25_pe_SRX5286951_SRR8482166_k2_db.bracken	CF_24_pe_SRX5286950_SRR8482167_k2_db.bracken	CF_21_pe_SRX5286947_SRR8482170_k2_db.bracken	CF_27_pe_SRX5286953_SRR8482164_k2_db.bracken	CF_33_pe_SRX5286959_SRR8482158_k2_db.bracken	CF_30_pe_SRX5286956_SRR8482161_k2_db.bracken	CF_34_pe_SRX5286960_SRR8482157_k2_db.bracken	CF_29_pe_SRX5286955_SRR8482162_k2_db.bracken	CF_31_pe_SRX5286957_SRR8482160_k2_db.bracken	CF_32_pe_SRX5286958_SRR8482159_k2_db.bracken	CF_39_pe_SRX5286965_SRR8482151_k2_db.bracken	CF_38_pe_SRX5286964_SRR8482153_k2_db.bracken	CF_35_pe_SRX5286961_SRR8482156_k2_db.bracken	CF_36_pe_SRX5286962_SRR8482155_k2_db.bracken	CF_40_pe_SRX5286966_SRR8482150_k2_db.bracken	CF_41_pe_SRX5286967_SRR8482149_k2_db.bracken	CF_37_pe_SRX5286963_SRR8482154_k2_db.bracken	CF_47_pe_SRX5286973_SRR8482143_k2_db.bracken	CF_42_pe_SRX5286968_SRR8482148_k2_db.bracken	CF_44_pe_SRX5286970_SRR8482146_k2_db.bracken	CF_43_pe_SRX5286969_SRR8482147_k2_db.bracken	CF_45_pe_SRX5286971_SRR8482145_k2_db.bracken	CF_46_pe_SRX5286972_SRR8482144_k2_db.bracken	CF_53_pe_SRX5286979_SRR8482137_k2_db.bracken	CF_48_pe_SRX5286974_SRR8482142_k2_db.bracken	CF_55_pe_SRX5286981_SRR8482135_k2_db.bracken	CF_54_pe_SRX5286980_SRR8482136_k2_db.bracken	CF_49_pe_SRX5286975_SRR8482141_k2_db.bracken	CF_51_pe_SRX5286977_SRR8482139_k2_db.bracken	CF_50_pe_SRX5286976_SRR8482140_k2_db.bracken	CF_52_pe_SRX5286978_SRR8482138_k2_db.bracken	CF_61_pe_SRX5286987_SRR8482129_k2_db.bracken	CF_60_pe_SRX5286986_SRR8482130_k2_db.bracken	CF_62_pe_SRX5286988_SRR8482128_k2_db.bracken	CF_57_pe_SRX5286983_SRR8482133_k2_db.bracken	CF_58_pe_SRX5286984_SRR8482132_k2_db.bracken	CF_67_pe_SRX5286993_SRR8482123_k2_db.bracken	CF_66_pe_SRX5286992_SRR8482124_k2_db.bracken	CF_70_pe_SRX5286996_SRR8482120_k2_db.bracken	CF_69_pe_SRX5286995_SRR8482121_k2_db.bracken	CF_59_pe_SRX5286985_SRR8482131_k2_db.bracken	CF_63_pe_SRX5286989_SRR8482127_k2_db.bracken	CF_72_pe_SRX5286998_SRR8482118_k2_db.bracken	CF_71_pe_SRX5286997_SRR8482119_k2_db.bracken	CF_68_pe_SRX5286994_SRR8482122_k2_db.bracken	CF_56_pe_SRX5286982_SRR8482134_k2_db.bracken	CF_73_pe_SRX5286999_SRR8482117_k2_db.bracken	CF_75_pe_SRX5287001_SRR8482115_k2_db.bracken	CF_74_pe_SRX5287000_SRR8482116_k2_db.bracken	CF_65_pe_SRX5286991_SRR8482125_k2_db.bracken	CF_76_pe_SRX5287002_SRR8482114_k2_db.bracken	CF_79_pe_SRX5287005_SRR8482173_k2_db.bracken	CF_64_pe_SRX5286990_SRR8482126_k2_db.bracken	CF_77_pe_SRX5287003_SRR8482113_k2_db.bracken	CF_78_pe_SRX5287004_SRR8482112_k2_db.bracken
2320867	Pseudomonas cavernae	species	Pseudomonas cavernae;Pseudomonas;Pseudomonadaceae;Pseudomonadales;Gammaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	30	74	44	17	45	11	0	29	29	0	13	0	23	0	25	0	0	36	0	0	13	0	0	116	25	0	0	11	85	16	0	20	0	29	14	34	0	16	0	0	14	0	25	0	10	0	0	0	0	0	0	28	0	0	0	0	0	50	0	50	16	21	0	0	0	0	0	0	0	0	10	12	0	0	11	0	72	22	0
2604832	Pseudomonas lalkuanensis	species	Pseudomonas lalkuanensis;Pseudomonas;Pseudomonadaceae;Pseudomonadales;Gammaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	28	94	48	17	65	0	0	24	21	0	18	0	17	0	280	0	0	31	0	11	0	18	0	47	0	0	0	12	120	0	0	22	0	31	20	46	0	32	14	0	10	0	29	0	11	0	0	0	11	0	0	151	0	0	0	0	12	62	0	76	13	17	0	0	13	11	11	0	0	0	18	10	11	0	0	0	79	31	13
237610	Pseudomonas psychrotolerans	species	Pseudomonas psychrotolerans;Pseudomonas;Pseudomonadaceae;Pseudomonadales;Gammaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	22	58	39	17	46	24	0	18	35	0	18	12	15	0	114	0	15	42	0	18	0	18	0	46	42	0	10	14	235	16	0	19	25	32	31	45	0	28	24	0	26	0	22	0	11	0	0	0	15	0	0	67	0	0	0	0	21	118	0	95	18	34	0	0	36	0	0	11	0	0	0	13	0	0	20	10	65	150	10
319939	Pseudomonas otitidis	species	Pseudomonas otitidis;Pseudomonas;Pseudomonadaceae;Pseudomonadales;Gammaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	21	75	68	18	48	20	11	21	25	0	27	15	14	0	59	0	0	21	0	22	0	16	0	87	0	0	0	15	192	24	0	29	37	49	32	48	12	17	21	0	20	0	36	0	16	0	0	0	0	0	0	39	0	0	0	0	17	117	0	114	16	70	18	0	19	16	0	11	0	0	28	18	0	0	15	0	104	43	20
157783	Pseudomonas cremoricolorata	species	Pseudomonas cremoricolorata;Pseudomonas;Pseudomonadaceae;Pseudomonadales;Gammaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	20	51	14	0	36	0	0	21	18	0	0	0	0	0	51	0	0	29	0	0	0	0	0	22	0	0	0	0	97	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	24	0	42	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	16	13	11
1628086	Pseudomonas kribbensis	species	Pseudomonas kribbensis;Pseudomonas;Pseudomonadaceae;Pseudomonadales;Gammaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	23	90	0	0	47	0	0	23	0	0	0	0	15	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1245526	Pseudomonas guangdongensis	species	Pseudomonas guangdongensis;Pseudomonas;Pseudomonadaceae;Pseudomonadales;Gammaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	16	36	37	0	30	12	0	0	34	0	0	0	0	0	24	0	0	14	0	0	0	11	0	27	0	0	0	0	157	0	0	15	23	19	12	18	0	0	11	0	18	0	15	0	0	0	0	0	0	0	0	13	0	0	0	0	0	82	0	69	10	28	0	0	0	12	0	0	0	0	0	0	0	0	0	14	38	0	0
1392877	Pseudomonas oryzae	species	Pseudomonas oryzae;Pseudomonas;Pseudomonadaceae;Pseudomonadales;Gammaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	14	56	25	11	23	0	0	15	34	0	0	0	0	0	32	0	0	18	0	17	0	13	0	95	0	0	0	0	238	0	0	14	0	18	21	33	0	25	13	0	26	0	27	0	0	10	0	0	0	0	0	18	0	0	0	0	0	141	0	116	16	31	0	0	0	0	0	0	0	0	12	13	0	0	0	11	55	12	0
556533	Pseudomonas benzenivorans	species	Pseudomonas benzenivorans;Pseudomonas;Pseudomonadaceae;Pseudomonadales;Gammaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	14	65	16	0	44	0	0	20	14	0	16	0	12	0	30	0	0	21	0	12	0	12	0	38	0	0	0	0	75	11	0	10	17	22	17	16	0	28	13	0	12	0	36	0	18	0	0	0	0	0	0	26	0	0	0	0	0	38	0	53	13	26	0	0	12	0	0	0	0	0	0	0	0	0	0	0	39	21	0
95300	Pseudomonas vancouverensis	species	Pseudomonas vancouverensis;Pseudomonas;Pseudomonadaceae;Pseudomonadales;Gammaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	12	40	14	0	12	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
515393	Pseudomonas yamanorum	species	Pseudomonas yamanorum;Pseudomonas;Pseudomonadaceae;Pseudomonadales;Gammaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	11	42	12	0	22	0	0	0	0	0	0	0	0	0	17	0	0	10	0	0	0	0	0	16	0	0	0	0	34	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	12	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	15	13	0
312306	Pseudomonas entomophila	species	Pseudomonas entomophila;Pseudomonas;Pseudomonadaceae;Pseudomonadales;Gammaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	12	55	36	0	30	15	0	12	16	0	0	0	0	0	66	0	0	16	0	0	0	15	0	34	30	0	0	0	95	13	0	14	0	12	21	21	0	11	0	0	0	0	15	0	14	12	0	0	0	0	0	29	0	0	0	0	0	51	0	51	15	30	32	0	0	0	0	0	0	0	10	0	0	0	0	11	28	39	0
2745495	Pseudomonas vanderleydeniana	species	Pseudomonas vanderleydeniana;Pseudomonas;Pseudomonadaceae;Pseudomonadales;Gammaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	10	18	50	0	15	0	0	10	24	0	11	0	0	0	37	0	0	17	0	0	12	14	0	27	0	0	0	0	140	0	0	10	0	16	13	12	0	0	19	0	15	0	0	0	0	10	0	0	0	0	0	28	0	0	0	0	0	105	0	116	12	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	14	0
729	Haemophilus parainfluenzae	species	Haemophilus parainfluenzae;Haemophilus;Pasteurellaceae;Pasteurellales;Gammaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	1312	19501	81	83	15	230	79	415	831	48	33	0	418	204	51	217849	11627	11872	147470	653	37502	4014	381	45560	788	38864	5559	0	0	58	0	33	2325	7568	144	38873	17914	35	573	0	85	189	14888	24	138882	198	21	681	35	27399	0	34	23	364	8146	919	15	191	30	1360	91	0	1307	10	10618	215	6279	98	39	1217	1146	44475	78	0	39184	256	83149	2905	301626
249188	Haemophilus pittmaniae	species	Haemophilus pittmaniae;Haemophilus;Pasteurellaceae;Pasteurellales;Gammaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	18	51	0	0	0	0	0	0	0	0	0	0	0	0	0	301	23	59	536	0	56	45	0	89	0	75	14	0	0	0	0	0	0	17	0	74	64	0	11	0	0	0	25	0	218	0	0	0	0	34	0	0	0	0	37	0	0	0	0	0	0	0	0	0	42	0	58	0	0	22	67	247	0	0	90	0	175	0	378
726	Haemophilus haemolyticus	species	Haemophilus haemolyticus;Haemophilus;Pasteurellaceae;Pasteurellales;Gammaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	20	131	0	0	70	14	0	74	203	0	0	0	0	0	0	1243	1624	312	5011	463	308	10401	59	304	113	1344	450	0	0	0	0	0	0	72	0	329	513	356	3180	0	0	0	348	0	3099	13	0	934	0	210	0	0	0	17	3312	0	0	82	0	524	0	0	0	0	468	0	7173	0	0	4472	477	929	0	0	1347	524	1281	90	13104
727	Haemophilus influenzae	species	Haemophilus influenzae;Haemophilus;Pasteurellaceae;Pasteurellales;Gammaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	21	248	0	31	31	26	0	35	142	0	31	0	0	0	18	1633	544	957	778868	165	251	3795	49	412	265	911	212	0	39	0	42	0	0	137	85	366	1024	143	1325	36	0	18	175	0	2171	131	0	325	0	482	0	0	0	15	1349	51	0	32	0	203	0	0	94	0	901	0	4303	0	0	1124	236	2635	0	0	960	205	1396	114	8130
747	Pasteurella multocida	species	Pasteurella multocida;Pasteurella;Pasteurellaceae;Pasteurellales;Gammaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	24	89	88	0	47	25	0	11	30	0	0	0	0	13	0	172	66	83	472	0	69	56	0	100	0	19	0	0	0	0	0	0	0	0	15	121	19	0	23	17	0	14	0	0	85	19	0	0	15	20	21	0	0	0	43	0	0	0	0	0	0	0	32	0	408	0	140	56	0	26	210	64	0	0	55	247	70	45	113
587	Providencia rettgeri	species	Providencia rettgeri;Providencia;Morganellaceae;Enterobacterales;Gammaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	28	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	95	0	49	0
1636609	Aeromonas sp. ASNIH4	species	Aeromonas sp. ASNIH4;unclassified Aeromonas;Aeromonas;Aeromonadaceae;Aeromonadales;Gammaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	33	77	0	0	48	0	0	0	0	0	107	35	0	0	0	0	0	30	0	146	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	38	0
56454	Xanthomonas hortorum	species	Xanthomonas hortorum;Xanthomonas;Xanthomonadaceae;Xanthomonadales;Gammaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	15	67	13	0	24	21	0	0	0	0	0	0	49	0	0	0	0	56	0	0	27	0	0	28	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	26	0
2852117	Halomonas profundi	species	Halomonas profundi;Halomonas;Halomonadaceae;Oceanospirillales;Gammaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	10	20	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
213554	Halomonas campaniensis	species	Halomonas campaniensis;Halomonas;Halomonadaceae;Oceanospirillales;Gammaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	10	33	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2919499	Endozoicomonas sp. Mp262	species	Endozoicomonas sp. Mp262;unclassified Endozoicomonas;Endozoicomonas;Endozoicomonadaceae;Oceanospirillales;Gammaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	11	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	10	11	0	0
2881052	Methylophaga pinxianii	species	Methylophaga pinxianii;Methylophaga;Piscirickettsiaceae;Thiotrichales;Gammaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	11	10	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
488	Neisseria mucosa	species	Neisseria mucosa;Neisseria;Neisseriaceae;Neisseriales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	3370	0	51	0	0	13	0	447	0	0	0	425	0	0	0	35	128	2105	32748	81	3460	52	24049	30728	26846	3932	2733	0	0	0	0	0	0	0	65	355	11059	68	90	0	0	32	0	0	50	0	0	742	0	0	0	0	20	38	7129	0	0	0	0	0	0	0	14	0	142516	0	5321	0	33	35	37071	295190	739	0	18	806	1289	1300	1400
490	Neisseria sicca	species	Neisseria sicca;Neisseria;Neisseriaceae;Neisseriales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	2703	45	236	0	0	63	32	387	35	0	0	625	0	35	0	256	208	2937	89928	330	3171	112	22100	28884	25663	3661	4492	0	0	11	0	0	16	23	92	730	8502	118	383	0	21	141	98	0	126	1809	0	1760	0	0	0	0	83	27	14355	17	0	28	0	30	13	0	558	0	115452	0	7438	1156	23	170	51541	223124	571	0	110	1269	3704	1153	2247
28449	Neisseria subflava	species	Neisseria subflava;Neisseria;Neisseriaceae;Neisseriales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	2032	0	44	0	0	29	0	274	0	0	0	21	0	0	0	71	41	1308	23418	12	2097	0	15386	19474	18344	2701	1565	0	0	0	0	0	0	14	22	282	6285	36	30	0	0	33	14	0	47	218	0	109	0	0	0	0	0	0	1441	0	0	0	0	0	0	0	48	0	71401	0	8842	100	0	64	61515	123495	307	0	29	495	186	568	1677
484	Neisseria flavescens	species	Neisseria flavescens;Neisseria;Neisseriaceae;Neisseriales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	1522	19	107	0	0	47	0	231	62	0	0	15	19	0	26	98	36	1124	17540	0	1659	42	11354	14705	13657	1929	1497	13	0	29	0	0	0	0	57	277	4676	38	48	0	0	75	13	0	73	361	0	49	0	0	0	0	11	24	759	0	0	0	0	15	0	0	592	0	63398	0	5314	44	15	43	37474	107080	269	0	173	513	171	523	1215
487	Neisseria meningitidis	species	Neisseria meningitidis;Neisseria;Neisseriaceae;Neisseriales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	470	0	78	0	0	0	0	76	0	0	0	126	0	0	0	15	13	659	8339	22	831	16	5444	6818	6452	845	747	0	0	0	0	0	0	0	44	98	1869	0	42	0	0	14	31	0	219	23	0	189	0	0	0	0	0	0	1286	0	0	0	0	25	0	0	32	0	32585	0	4868	0	0	170	25221	49698	128	0	14	7137	330	273	708
267212	Neisseria bacilliformis	species	Neisseria bacilliformis;Neisseria;Neisseriaceae;Neisseriales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	136	0	9851	0	0	38	146	0	10	0	0	0	0	0	0	0	11	57	156	0	58	14	29	37	58	0	146	0	0	0	0	0	0	284	0	0	27	0	20	0	0	0	0	0	21	0	0	36	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	259	0	66	0	0	22	1316	896	0	0	303	372	599	17	187
495	Neisseria elongata	species	Neisseria elongata;Neisseria;Neisseriaceae;Neisseriales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	138	0	343	0	0	0	0	15	0	0	0	61	0	0	0	12	16	158	2802	59	141	53	837	1143	1237	163	2172	0	0	0	0	0	0	10	0	56	367	0	76	0	0	0	10	0	32	82	0	126	0	0	0	0	0	0	1330	0	0	12	0	0	0	0	32	0	5227	0	734	0	0	72	4873	9642	14	0	35	962	328	57	312
483	Neisseria cinerea	species	Neisseria cinerea;Neisseria;Neisseriaceae;Neisseriales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	113	0	0	0	0	0	0	0	26	0	0	21	0	0	0	0	0	92	1263	0	110	36	918	1179	1063	156	110	0	0	0	0	0	0	0	0	16	422	0	25	0	0	0	33	0	558	0	0	21	0	0	0	0	0	0	542	0	0	32	0	54	0	0	0	0	5523	0	349	0	0	709	2396	8742	25	0	29	22292	89	42	107
486	Neisseria lactamica	species	Neisseria lactamica;Neisseria;Neisseriaceae;Neisseriales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	126	0	25	0	0	0	0	24	0	0	0	25	0	0	0	0	21	172	2366	13	167	16	846	1153	1106	112	259	0	0	0	0	0	0	0	0	12	392	0	43	0	0	0	0	0	63	0	0	43	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	5177	0	597	0	0	57	3789	8033	16	0	0	1946	109	66	173
641148	Neisseria sp. oral taxon 014	species	Neisseria sp. oral taxon 014;unclassified Neisseria;Neisseria;Neisseriaceae;Neisseriales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	49	0	12	0	0	0	0	11	0	0	0	52	0	0	0	0	14	67	891	301	44	14	403	532	608	69	67	0	0	0	0	0	0	0	0	0	140	0	22	0	0	0	0	0	21	0	0	114	0	0	0	0	0	0	847	0	0	0	0	0	0	0	0	0	2192	0	2342	0	0	17	2202	3675	13	0	0	487	186	49	55
655307	Neisseria sp. KEM232	species	Neisseria sp. KEM232;unclassified Neisseria;Neisseria;Neisseriaceae;Neisseriales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	15	0	457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	222	0	33	0	47	83	87	10	45	0	0	0	0	0	0	10	0	0	30	0	29	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	406	0	119	0	0	0	2824	876	0	0	17	766	68	0	198
2709396	Neisseria sp. ZJ785	species	Neisseria sp. ZJ785;unclassified Neisseria;Neisseria;Neisseriaceae;Neisseriales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	11	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	171	0	19	0	86	114	135	24	23	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	568	0	59	0	0	0	392	1008	0	0	0	48	0	0	17
496	Neisseria macacae	species	Neisseria macacae;Neisseria;Neisseriaceae;Neisseriales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	76	14	77	0	0	0	0	14	0	0	0	210	0	0	0	58	155	176	1922	262	144	61	326	482	927	68	163	0	0	0	0	0	0	0	12	195	255	0	80	0	0	19	0	0	39	174	0	1497	0	0	0	0	72	0	11553	0	0	0	0	0	0	0	16	0	1890	0	322	34	0	42	1716	4716	0	0	48	271	2492	46	71
485	Neisseria gonorrhoeae	species	Neisseria gonorrhoeae;Neisseria;Neisseriaceae;Neisseriales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	63	0	13	0	0	0	0	0	0	0	0	0	0	0	0	74	0	79	1331	0	108	0	714	963	1054	110	108	0	0	0	0	0	0	0	0	15	332	0	16	0	0	0	0	0	85	68	0	20	0	0	0	0	0	0	273	0	0	0	0	0	0	0	21	0	11704	0	507	0	0	22	3090	7375	26	0	0	1075	70	37	98
492	Neisseria animalis	species	Neisseria animalis;Neisseria;Neisseriaceae;Neisseriales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	24	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	17	0	110	172	158	19	10	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	547	0	52	0	0	0	492	925	0	0	0	72	12	0	13
28091	Neisseria weaveri	species	Neisseria weaveri;Neisseria;Neisseriaceae;Neisseriales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	125	0	22	0	69	91	73	0	12	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	339	0	32	0	0	0	258	545	0	0	0	47	0	0	10
1853278	Neisseria chenwenguii	species	Neisseria chenwenguii;Neisseria;Neisseriaceae;Neisseriales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	160	0	20	0	113	151	112	20	32	0	0	0	0	0	0	0	0	11	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	336	0	47	0	0	0	513	932	0	0	0	104	0	0	32
1853276	Neisseria weixii	species	Neisseria weixii;Neisseria;Neisseriaceae;Neisseriales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	16	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	120	0	26	0	68	104	97	14	13	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	513	0	47	0	0	0	375	1014	0	0	0	38	0	0	23
326522	Neisseria animaloris	species	Neisseria animaloris;Neisseria;Neisseriaceae;Neisseriales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	66	83	82	11	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	471	0	24	0	0	0	278	681	0	0	0	49	0	0	11
2666100	Neisseria brasiliensis	species	Neisseria brasiliensis;Neisseria;Neisseriaceae;Neisseriales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	22	204	0	26	0	189	211	173	20	19	0	0	0	0	0	0	0	0	43	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	728	0	72	0	0	0	590	1649	0	0	0	43	21	15	27
